url_path,views_total,views_unique
/davefx/dfx-ha-history-editor,49,28
/davefx/dfx-ha-history-editor/issues,4,3
/davefx/dfx-ha-history-editor/blob/main/README.md,1,1
/davefx/dfx-ha-history-editor/blob/main/SCREENSHOTS.md,1,1
/davefx/dfx-ha-history-editor/blob/main/configuration.yaml.example,1,1
/davefx/dfx-ha-history-editor/blob/v1.3.0/DEBUG_GUIDE.md,1,1
/davefx/dfx-ha-history-editor/pulls,1,1
/davefx/dfx-ha-history-editor/releases,1,1
/davefx/dfx-ha-history-editor/releases/tag/v1.3.0,1,1
