url_path,views_total,views_unique
/davefx/dfx-ha-history-editor,59,44
/davefx/dfx-ha-history-editor/issues,5,3
/davefx/dfx-ha-history-editor/branches,3,2
/davefx/dfx-ha-history-editor/actions,1,1
/davefx/dfx-ha-history-editor/activity,1,1
/davefx/dfx-ha-history-editor/branches/active,1,1
/davefx/dfx-ha-history-editor/branches/stale,1,1
/davefx/dfx-ha-history-editor/pulls,1,1
/davefx/dfx-ha-history-editor/pulse,1,1
/davefx/dfx-ha-history-editor/tree/main/custom_components/history_editor,1,1
