url_path,views_total,views_unique
/davefx/dfx-ha-history-editor,84,50
/davefx/dfx-ha-history-editor/issues,11,9
/davefx/dfx-ha-history-editor/issues/76,7,5
/davefx/dfx-ha-history-editor/tree/main/custom_components/history_editor,3,2
/davefx/dfx-ha-history-editor/blob/main/configuration.yaml.example,1,1
/davefx/dfx-ha-history-editor/issues/77,1,1
/davefx/dfx-ha-history-editor/tree/main,1,1
